"idx","in_time","out_time","location","fd_reg_date"
3533,"2017-03-17 10:55:08","2017-03-17 11:17:45","C7","2017-03-17 18:48:28"
3532,"2017-03-17 10:54:47","2017-03-17 10:55:08","C7","2017-03-17 18:48:28"
3531,"2017-03-17 10:46:28","2017-03-17 10:48:06","C2","2017-03-17 18:48:28"
3530,"2017-03-17 10:45:45","2017-03-17 10:46:28","C2","2017-03-17 18:48:28"
3529,"2017-03-17 10:41:40","2017-03-17 10:45:35","C7","2017-03-17 18:48:28"
3528,"2017-03-17 10:40:58","2017-03-17 10:41:40","C7","2017-03-17 18:48:28"
3527,"2017-03-17 10:34:01","2017-03-17 10:40:11","C5","2017-03-17 18:48:28"
3526,"2017-03-17 10:33:32","2017-03-17 10:34:01","C5","2017-03-17 18:48:28"
3525,"2017-03-17 10:27:00","2017-03-17 10:28:13","C7","2017-03-17 18:48:28"
3524,"2017-03-17 10:26:11","2017-03-17 10:27:00","C7","2017-03-17 18:48:28"
3523,"2017-03-17 10:24:20","2017-03-17 10:25:35","C4","2017-03-17 18:48:28"
3522,"2017-03-17 10:23:32","2017-03-17 10:24:20","C4","2017-03-17 18:48:28"
3521,"2017-03-17 10:20:53","2017-03-17 10:23:03","O2","2017-03-17 18:48:28"
3520,"2017-03-17 10:20:04","2017-03-17 10:20:53","O2","2017-03-17 18:48:28"
3519,"2017-03-17 10:12:47","2017-03-17 10:19:46","C3","2017-03-17 18:48:28"
3518,"2017-03-17 10:12:05","2017-03-17 10:12:47","C3","2017-03-17 18:48:28"
3517,"2017-03-17 10:09:27","2017-03-17 10:12:00","C2","2017-03-17 18:48:28"
3516,"2017-03-17 10:08:49","2017-03-17 10:09:27","C2","2017-03-17 18:48:28"
3515,"2017-03-16 16:14:17","2017-03-16 16:24:47","C3","2017-03-17 09:54:01"
3514,"2017-03-16 16:13:59","2017-03-16 16:14:17","C3","2017-03-17 09:54:01"
3513,"2017-03-16 16:09:52","2017-03-16 16:13:53","C4","2017-03-17 09:54:01"
3512,"2017-03-16 16:09:12","2017-03-16 16:09:52","C4","2017-03-17 09:54:01"
3511,"2017-03-16 16:04:18","2017-03-16 16:09:02","C2","2017-03-17 09:54:01"
3510,"2017-03-16 16:02:58","2017-03-16 16:04:18","C2","2017-03-17 09:54:01"
3509,"2017-03-16 15:52:37","2017-03-16 15:54:48","C5","2017-03-17 09:54:01"
3508,"2017-03-16 15:52:14","2017-03-16 15:52:37","C5","2017-03-17 09:54:01"
3507,"2017-03-16 15:11:34","2017-03-16 15:27:14","P1","2017-03-17 09:54:01"
3506,"2017-03-16 15:11:14","2017-03-16 15:11:34","P1","2017-03-17 09:54:01"
3505,"2017-03-16 15:03:22","2017-03-16 15:10:54","C8","2017-03-17 09:54:01"
3504,"2017-03-16 15:02:53","2017-03-16 15:03:22","C8","2017-03-17 09:54:01"
3503,"2017-03-16 15:02:05","2017-03-16 15:02:49","C6","2017-03-17 09:54:01"
3502,"2017-03-16 15:01:50","2017-03-16 15:02:05","C6","2017-03-17 09:54:01"
3501,"2017-03-16 14:59:18","2017-03-16 15:01:30","P2","2017-03-17 09:54:01"
3500,"2017-03-16 14:58:45","2017-03-16 14:59:18","P2","2017-03-17 09:54:01"
3499,"2017-03-16 14:50:50","2017-03-16 14:58:28","C7","2017-03-17 09:54:01"
3498,"2017-03-16 14:50:39","2017-03-16 14:50:50","C7","2017-03-17 09:54:01"
3497,"2017-03-16 13:05:15","2017-03-16 13:15:28","O1","2017-03-17 09:54:01"
3496,"2017-03-16 13:04:38","2017-03-16 13:05:15","O1","2017-03-17 09:54:01"
3495,"2017-03-16 12:55:35","2017-03-16 12:58:23","T1","2017-03-17 09:54:01"
3494,"2017-03-16 12:54:58","2017-03-16 12:55:35","T1","2017-03-17 09:54:01"
3493,"2017-03-16 12:53:40","2017-03-16 12:54:39","C1","2017-03-17 09:54:01"
3492,"2017-03-16 12:53:14","2017-03-16 12:53:40","C1","2017-03-17 09:54:01"
3491,"2017-03-16 12:45:08","2017-03-16 12:45:37","T1","2017-03-17 09:54:01"
3490,"2017-03-16 12:44:37","2017-03-16 12:45:08","T1","2017-03-17 09:54:01"
3489,"2017-03-16 12:30:21","2017-03-16 12:44:18","C3","2017-03-17 09:54:01"
3488,"2017-03-16 12:29:52","2017-03-16 12:30:21","C3","2017-03-17 09:54:01"
3487,"2017-03-16 12:20:23","2017-03-16 12:20:37","P1","2017-03-17 09:54:01"
3486,"2017-03-16 12:20:04","2017-03-16 12:20:23","P1","2017-03-17 09:54:01"
3485,"2017-03-16 12:06:29","2017-03-16 12:11:53","C1","2017-03-17 09:54:01"
3484,"2017-03-16 12:06:10","2017-03-16 12:06:29","C1","2017-03-17 09:54:01"
3483,"2017-03-16 12:01:35","2017-03-16 12:06:03","C3","2017-03-17 09:54:01"
3482,"2017-03-16 12:00:56","2017-03-16 12:01:35","C3","2017-03-17 09:54:01"
3481,"2017-03-16 11:45:09","2017-03-16 11:45:29","O1","2017-03-17 09:54:01"
3480,"2017-03-16 11:44:53","2017-03-16 11:45:09","O1","2017-03-17 09:54:01"
3479,"2017-03-16 11:36:47","2017-03-16 11:43:43","T1","2017-03-17 09:54:01"
3478,"2017-03-16 11:36:05","2017-03-16 11:36:47","T1","2017-03-17 09:54:01"
3477,"2017-03-16 11:34:55","2017-03-16 11:35:05","P1","2017-03-17 09:54:01"
3476,"2017-03-16 11:34:43","2017-03-16 11:34:55","P1","2017-03-17 09:54:01"
3475,"2017-03-16 11:33:20","2017-03-16 11:34:25","O1","2017-03-17 09:54:01"
3474,"2017-03-16 11:33:03","2017-03-16 11:33:20","O1","2017-03-17 09:54:01"
3473,"2017-03-16 11:23:02","2017-03-16 11:32:51","C2","2017-03-17 09:54:01"
3472,"2017-03-16 11:22:15","2017-03-16 11:23:02","C2","2017-03-17 09:54:01"
3471,"2017-03-16 11:20:01","2017-03-16 11:20:58","P1","2017-03-17 09:54:01"
3470,"2017-03-16 11:19:40","2017-03-16 11:20:01","P1","2017-03-17 09:54:01"
3469,"2017-03-16 11:11:18","2017-03-16 11:17:16","C2","2017-03-17 09:54:01"
3468,"2017-03-16 11:10:45","2017-03-16 11:11:18","C2","2017-03-17 09:54:01"
3467,"2017-03-16 11:05:17","2017-03-16 11:10:35","C6","2017-03-17 09:54:01"
3466,"2017-03-16 11:04:57","2017-03-16 11:05:17","C6","2017-03-17 09:54:01"
3465,"2017-03-16 10:58:20","2017-03-16 11:00:58","C6","2017-03-17 09:54:01"
3464,"2017-03-16 10:57:51","2017-03-16 10:58:20","C6","2017-03-17 09:54:01"
3463,"2017-03-16 10:48:50","2017-03-16 10:57:40","C1","2017-03-17 09:54:01"
3462,"2017-03-16 10:43:03","2017-03-16 10:46:11","C1","2017-03-17 09:54:01"
3461,"2017-03-16 10:42:33","2017-03-16 10:43:03","C1","2017-03-17 09:54:01"
3460,"2017-03-16 10:38:32","2017-03-16 10:40:13","C2","2017-03-17 09:54:01"
3459,"2017-03-16 10:38:02","2017-03-16 10:38:32","C2","2017-03-17 09:54:01"
3458,"2017-03-16 10:22:10","2017-03-16 10:23:00","C3","2017-03-17 09:54:01"
3457,"2017-03-16 10:21:49","2017-03-16 10:22:10","C3","2017-03-17 09:54:01"
3456,"2017-03-16 10:16:29","2017-03-16 10:19:47","C4","2017-03-17 09:54:01"
3455,"2017-03-16 10:11:10","2017-03-16 10:16:29","C4","2017-03-17 09:54:01"
3454,"2017-03-15 16:26:39","2017-03-15 16:28:46","C6","2017-03-16 11:01:17"
3453,"2017-03-15 16:26:20","2017-03-15 16:26:39","C6","2017-03-16 11:01:17"
3452,"2017-03-15 16:24:24","2017-03-15 16:26:04","C4","2017-03-16 11:01:17"
3451,"2017-03-15 16:24:06","2017-03-15 16:24:24","C4","2017-03-16 11:01:17"
3450,"2017-03-15 16:22:15","2017-03-15 16:23:56","O1","2017-03-16 11:01:17"
3449,"2017-03-15 16:22:07","2017-03-15 16:22:15","O1","2017-03-16 11:01:17"
3448,"2017-03-15 16:20:20","2017-03-15 16:22:01","C3","2017-03-16 11:01:17"
3447,"2017-03-15 16:19:40","2017-03-15 16:20:20","C3","2017-03-16 11:01:17"
3446,"2017-03-15 16:18:47","2017-03-15 16:19:30","P1","2017-03-16 11:01:17"
3445,"2017-03-15 16:18:45","2017-03-15 16:18:47","P1","2017-03-16 11:01:17"
3444,"2017-03-15 16:14:50","2017-03-15 16:18:26","O1","2017-03-16 11:01:17"
3443,"2017-03-15 16:13:01","2017-03-15 16:14:50","O1","2017-03-16 11:01:17"
3442,"2017-03-15 16:12:12","2017-03-15 16:12:53","C3","2017-03-16 11:01:17"
3441,"2017-03-15 16:11:55","2017-03-15 16:12:12","C3","2017-03-16 11:01:17"
3440,"2017-03-15 15:48:09","2017-03-15 15:50:35","P1","2017-03-16 11:01:17"
3439,"2017-03-15 15:47:10","2017-03-15 15:48:09","P1","2017-03-16 11:01:17"
3438,"2017-03-15 15:35:19","2017-03-15 15:35:51","P1","2017-03-16 11:01:17"
3437,"2017-03-15 15:35:05","2017-03-15 15:35:19","P1","2017-03-16 11:01:17"
3436,"2017-03-15 15:05:47","2017-03-15 15:08:14","A1","2017-03-16 11:01:17"
3435,"2017-03-15 12:51:50","2017-03-15 13:01:27","C2","2017-03-16 11:01:17"
3434,"2017-03-15 12:51:23","2017-03-15 12:51:50","C2","2017-03-16 11:01:17"
3433,"2017-03-15 12:39:18","2017-03-15 12:51:11","C2","2017-03-16 11:01:17"
3432,"2017-03-15 12:39:08","2017-03-15 12:39:18","C2","2017-03-16 11:01:17"
3431,"2017-03-15 12:35:42","2017-03-15 12:38:51","P1","2017-03-16 11:01:17"
3430,"2017-03-15 12:35:25","2017-03-15 12:35:42","P1","2017-03-16 11:01:17"
3429,"2017-03-15 12:25:33","2017-03-15 12:28:05","C2","2017-03-16 11:01:17"
3428,"2017-03-15 12:24:48","2017-03-15 12:25:33","C2","2017-03-16 11:01:17"
3427,"2017-03-15 12:00:49","2017-03-15 12:24:40","C8","2017-03-16 11:01:17"
3426,"2017-03-15 12:00:25","2017-03-15 12:00:49","C8","2017-03-16 11:01:17"
3425,"2017-03-15 11:36:28","2017-03-15 11:54:30","C1","2017-03-16 11:01:17"
3424,"2017-03-15 11:36:11","2017-03-15 11:36:28","C1","2017-03-16 11:01:17"
3423,"2017-03-15 11:35:39","2017-03-15 11:35:55","P1","2017-03-16 11:01:17"
3422,"2017-03-15 11:35:30","2017-03-15 11:35:39","P1","2017-03-16 11:01:17"
3421,"2017-03-15 11:27:07","2017-03-15 11:35:05","C3","2017-03-16 11:01:17"
3420,"2017-03-15 11:26:50","2017-03-15 11:27:07","C3","2017-03-16 11:01:17"
3419,"2017-03-15 11:24:46","2017-03-15 11:26:43","O1","2017-03-16 11:01:17"
3418,"2017-03-15 11:24:29","2017-03-15 11:24:46","O1","2017-03-16 11:01:17"
3417,"2017-03-15 11:23:31","2017-03-15 11:24:16","C4","2017-03-16 11:01:17"
3416,"2017-03-15 11:23:30","2017-03-15 11:23:31","C4","2017-03-16 11:01:17"
3415,"2017-03-15 11:18:50","2017-03-15 11:23:20","C3","2017-03-16 11:01:17"
3414,"2017-03-15 11:18:49","2017-03-15 11:18:50","C3","2017-03-16 11:01:17"
3413,"2017-03-15 11:09:51","2017-03-15 11:18:43","C1","2017-03-16 11:01:17"
3412,"2017-03-15 11:09:34","2017-03-15 11:09:51","C1","2017-03-16 11:01:17"
3411,"2017-03-15 10:57:55","2017-03-15 11:09:25","O1","2017-03-16 11:01:17"
3410,"2017-03-15 10:57:28","2017-03-15 10:57:55","O1","2017-03-16 11:01:17"
3409,"2017-03-15 10:52:48","2017-03-15 10:57:21","O2","2017-03-16 11:01:17"
3408,"2017-03-15 10:52:22","2017-03-15 10:52:48","O2","2017-03-16 11:01:17"
3407,"2017-03-15 10:34:37","2017-03-15 10:34:37","C4","2017-03-16 11:01:17"
3406,"2017-03-15 10:34:01","2017-03-15 10:34:37","C4","2017-03-16 11:01:17"
3405,"2017-03-15 10:32:26","2017-03-15 10:33:54","C3","2017-03-16 11:01:17"
3404,"2017-03-15 10:31:52","2017-03-15 10:32:26","C3","2017-03-16 11:01:17"
3403,"2017-03-15 10:30:25","2017-03-15 10:31:45","C1","2017-03-16 11:01:17"
3402,"2017-03-15 10:29:46","2017-03-15 10:30:25","C1","2017-03-16 11:01:17"
3401,"2017-03-15 10:18:28","2017-03-15 10:24:33","P2","2017-03-16 11:01:17"
3400,"2017-03-15 10:17:53","2017-03-15 10:18:28","P2","2017-03-16 11:01:17"
3399,"2017-03-15 10:13:15","2017-03-15 10:13:52","C3","2017-03-16 11:01:17"
3398,"2017-03-15 10:12:54","2017-03-15 10:13:15","C3","2017-03-16 11:01:17"
3397,"2017-03-14 16:16:47","2017-03-14 16:22:25","C7","2017-03-14 19:51:10"
3396,"2017-03-14 16:16:22","2017-03-14 16:16:47","C7","2017-03-14 19:51:10"
3395,"2017-03-14 15:54:33","2017-03-14 16:16:21","C6","2017-03-14 19:51:10"
3394,"2017-03-14 15:54:20","2017-03-14 15:54:33","C6","2017-03-14 19:51:10"
3393,"2017-03-14 15:04:09","2017-03-14 15:53:02","O1","2017-03-14 19:51:10"
3392,"2017-03-14 15:03:55","2017-03-14 15:04:09","O1","2017-03-14 19:51:10"
3391,"2017-03-14 14:44:49","2017-03-14 15:02:00","O1","2017-03-14 19:51:10"
3390,"2017-03-14 14:43:58","2017-03-14 14:44:49","O1","2017-03-14 19:51:10"
3389,"2017-03-14 14:41:45","2017-03-14 14:42:10","O1","2017-03-14 19:51:10"
3388,"2017-03-14 12:42:31","2017-03-14 12:46:49","C4","2017-03-14 19:51:10"
3387,"2017-03-14 12:41:10","2017-03-14 12:42:31","C4","2017-03-14 19:51:10"
3386,"2017-03-14 12:33:05","2017-03-14 12:39:58","C2","2017-03-14 19:51:10"
3385,"2017-03-14 12:32:44","2017-03-14 12:33:05","C2","2017-03-14 19:51:10"
3384,"2017-03-14 12:25:58","2017-03-14 12:32:37","C5","2017-03-14 19:51:10"
3383,"2017-03-14 12:25:37","2017-03-14 12:25:58","C5","2017-03-14 19:51:10"
3382,"2017-03-14 12:10:56","2017-03-14 12:23:34","C2","2017-03-14 19:51:10"
3381,"2017-03-14 12:10:36","2017-03-14 12:10:56","C2","2017-03-14 19:51:10"
3380,"2017-03-14 12:09:48","2017-03-14 12:10:26","C5","2017-03-14 19:51:10"
3379,"2017-03-14 12:09:17","2017-03-14 12:09:48","C5","2017-03-14 19:51:10"
3378,"2017-03-14 12:00:26","2017-03-14 12:01:06","C2","2017-03-14 19:51:10"
3377,"2017-03-14 12:00:05","2017-03-14 12:00:26","C2","2017-03-14 19:51:10"
3376,"2017-03-14 11:38:31","2017-03-14 11:45:04","C5","2017-03-14 19:51:10"
3375,"2017-03-14 11:37:57","2017-03-14 11:38:31","C5","2017-03-14 19:51:10"
3374,"2017-03-14 11:29:03","2017-03-14 11:33:25","O1","2017-03-14 19:51:10"
3373,"2017-03-14 11:28:24","2017-03-14 11:29:03","O1","2017-03-14 19:51:10"
3372,"2017-03-14 11:24:28","2017-03-14 11:25:47","C2","2017-03-14 19:51:10"
3371,"2017-03-14 11:23:53","2017-03-14 11:24:28","C2","2017-03-14 19:51:10"
3370,"2017-03-14 11:19:29","2017-03-14 11:23:39","C8","2017-03-14 19:51:10"
3369,"2017-03-14 11:19:00","2017-03-14 11:19:29","C8","2017-03-14 19:51:10"
3368,"2017-03-14 10:15:22","2017-03-14 11:18:50","O1","2017-03-14 19:51:10"
3367,"2017-03-14 10:14:48","2017-03-14 10:15:22","O1","2017-03-14 19:51:10"
3366,"2017-03-14 10:42:09","2017-03-14 11:14:39","C1","2017-03-14 19:51:10"
3365,"2017-03-14 10:41:29","2017-03-14 10:42:09","C1","2017-03-14 19:51:10"
3364,"2017-03-14 10:38:14","2017-03-14 10:41:20","C8","2017-03-14 19:51:10"
3363,"2017-03-14 10:37:54","2017-03-14 10:38:14","C8","2017-03-14 19:51:10"
3362,"2017-03-14 10:35:43","2017-03-14 10:37:49","C7","2017-03-14 19:51:10"
3361,"2017-03-14 10:34:46","2017-03-14 10:35:43","C7","2017-03-14 19:51:10"
3360,"2017-03-14 10:30:47","2017-03-14 10:34:43","C6","2017-03-14 19:51:10"
3359,"2017-03-14 10:30:05","2017-03-14 10:30:47","C6","2017-03-14 19:51:10"
3358,"2017-03-14 10:29:32","2017-03-14 10:29:51","C3","2017-03-14 19:51:10"
3357,"2017-03-14 10:29:15","2017-03-14 10:29:32","C3","2017-03-14 19:51:10"
3356,"2017-03-14 10:28:08","2017-03-14 10:29:08","C1","2017-03-14 19:51:10"
3355,"2017-03-14 10:27:47","2017-03-14 10:28:08","C1","2017-03-14 19:51:10"
3354,"2017-03-14 10:25:56","2017-03-14 10:26:51","C8","2017-03-14 19:51:10"
3353,"2017-03-14 10:25:24","2017-03-14 10:25:56","C8","2017-03-14 19:51:10"
3352,"2017-03-14 10:18:16","2017-03-14 10:20:39","C3","2017-03-14 19:51:10"
3351,"2017-03-14 10:17:50","2017-03-14 10:18:16","C3","2017-03-14 19:51:10"
3350,"2017-03-13 16:26:16","2017-03-13 16:30:33","C7","2017-03-14 10:44:05"
3349,"2017-03-13 16:25:21","2017-03-13 16:26:16","C7","2017-03-14 10:44:05"
3348,"2017-03-13 16:18:25","2017-03-13 16:25:12","O1","2017-03-14 10:44:05"
3347,"2017-03-13 16:17:49","2017-03-13 16:18:25","O1","2017-03-14 10:44:05"
3346,"2017-03-13 16:16:57","2017-03-13 16:17:30","C7","2017-03-14 10:44:05"
3345,"2017-03-13 16:04:40","2017-03-13 16:16:26","C6","2017-03-14 10:44:05"
3344,"2017-03-13 16:03:59","2017-03-13 16:04:40","C6","2017-03-14 10:44:05"
3343,"2017-03-13 16:02:05","2017-03-13 16:02:38","C6","2017-03-14 10:44:05"
3342,"2017-03-13 15:49:11","2017-03-13 16:01:48","C5","2017-03-14 10:44:05"
3341,"2017-03-13 15:48:29","2017-03-13 15:49:11","C5","2017-03-14 10:44:05"
3340,"2017-03-13 15:16:53","2017-03-13 15:44:54","C8","2017-03-14 10:44:05"
3339,"2017-03-13 15:15:16","2017-03-13 15:16:53","C8","2017-03-14 10:44:05"
3338,"2017-03-13 15:14:56","2017-03-13 15:15:15","C7","2017-03-14 10:44:05"
3337,"2017-03-13 15:13:11","2017-03-13 15:14:56","C7","2017-03-14 10:44:05"
3336,"2017-03-13 14:59:42","2017-03-13 15:01:35","C7","2017-03-14 10:44:05"
3335,"2017-03-13 14:59:03","2017-03-13 14:59:42","C7","2017-03-14 10:44:05"
3334,"2017-03-13 14:57:55","2017-03-13 14:58:59","C8","2017-03-14 10:44:05"
3333,"2017-03-13 14:57:21","2017-03-13 14:57:55","C8","2017-03-14 10:44:05"
3332,"2017-03-13 14:34:22","2017-03-13 14:51:10","C3","2017-03-14 10:44:05"
3331,"2017-03-13 14:33:39","2017-03-13 14:34:22","C3","2017-03-14 10:44:05"
3330,"2017-03-13 12:17:21","2017-03-13 12:19:43","C2","2017-03-14 10:44:05"
3329,"2017-03-13 12:15:45","2017-03-13 12:17:21","C2","2017-03-14 10:44:05"
3328,"2017-03-13 11:57:38","2017-03-13 12:15:31","C4","2017-03-14 10:44:05"
3327,"2017-03-13 11:57:07","2017-03-13 11:57:38","C4","2017-03-14 10:44:05"
3326,"2017-03-13 11:51:45","2017-03-13 11:52:30","C2","2017-03-14 10:44:05"
3325,"2017-03-13 11:51:17","2017-03-13 11:51:45","C2","2017-03-14 10:44:05"
3324,"2017-03-13 11:49:53","2017-03-13 11:50:44","C4","2017-03-14 10:44:05"
3323,"2017-03-13 11:49:40","2017-03-13 11:49:53","C4","2017-03-14 10:44:05"
3322,"2017-03-13 11:34:03","2017-03-13 11:49:15","C3","2017-03-14 10:44:05"
3321,"2017-03-13 11:33:30","2017-03-13 11:34:03","C3","2017-03-14 10:44:05"
3320,"2017-03-13 11:29:52","2017-03-13 11:32:28","P1","2017-03-14 10:44:05"
3319,"2017-03-13 11:29:23","2017-03-13 11:29:52","P1","2017-03-14 10:44:05"
3318,"2017-03-13 11:25:40","2017-03-13 11:29:22","P2","2017-03-14 10:44:05"
3317,"2017-03-13 11:24:53","2017-03-13 11:25:40","P2","2017-03-14 10:44:05"
3316,"2017-03-13 11:20:39","2017-03-13 11:24:48","T1","2017-03-14 10:44:05"
3315,"2017-03-13 11:20:00","2017-03-13 11:20:39","T1","2017-03-14 10:44:05"
3314,"2017-03-13 11:19:02","2017-03-13 11:19:53","O2","2017-03-14 10:44:05"
3313,"2017-03-13 11:18:45","2017-03-13 11:19:02","O2","2017-03-14 10:44:05"
3312,"2017-03-13 11:11:41","2017-03-13 11:18:36","C7","2017-03-14 10:44:05"
3311,"2017-03-13 11:10:34","2017-03-13 11:11:41","C7","2017-03-14 10:44:05"
3310,"2017-03-13 11:06:31","2017-03-13 11:10:21","C2","2017-03-14 10:44:05"
3309,"2017-03-13 11:06:15","2017-03-13 11:06:31","C2","2017-03-14 10:44:05"
3308,"2017-03-13 11:04:16","2017-03-13 11:06:09","C3","2017-03-14 10:44:05"
3307,"2017-03-13 11:03:47","2017-03-13 11:04:16","C3","2017-03-14 10:44:05"
3306,"2017-03-13 11:01:27","2017-03-13 11:03:24","C1","2017-03-14 10:44:05"
3305,"2017-03-13 11:01:02","2017-03-13 11:01:27","C1","2017-03-14 10:44:05"
3304,"2017-03-13 10:58:42","2017-03-13 11:00:53","O2","2017-03-14 10:44:05"
3303,"2017-03-13 10:57:42","2017-03-13 10:58:42","O2","2017-03-14 10:44:05"
3302,"2017-03-13 10:52:57","2017-03-13 10:57:21","C6","2017-03-14 10:44:05"
3301,"2017-03-13 10:52:26","2017-03-13 10:52:57","C6","2017-03-14 10:44:05"
3300,"2017-03-13 10:50:00","2017-03-13 10:52:10","C2","2017-03-14 10:44:05"
3299,"2017-03-13 10:49:40","2017-03-13 10:50:00","C2","2017-03-14 10:44:05"
3298,"2017-03-13 10:48:44","2017-03-13 10:49:38","C3","2017-03-14 10:44:05"
3297,"2017-03-13 10:43:48","2017-03-13 10:48:10","C4","2017-03-14 10:44:05"
3296,"2017-03-13 10:42:52","2017-03-13 10:43:48","C4","2017-03-14 10:44:05"
3295,"2017-03-13 10:38:29","2017-03-13 10:41:08","T1","2017-03-14 10:44:05"
3294,"2017-03-13 10:37:55","2017-03-13 10:38:29","T1","2017-03-14 10:44:05"
3293,"2017-03-13 10:37:12","2017-03-13 10:37:42","C7","2017-03-14 10:44:05"
3292,"2017-03-13 10:36:48","2017-03-13 10:37:12","C7","2017-03-14 10:44:05"
3291,"2017-03-13 10:35:43","2017-03-13 10:36:38","C2","2017-03-14 10:44:05"
3290,"2017-03-13 10:35:15","2017-03-13 10:35:43","C2","2017-03-14 10:44:05"
3289,"2017-03-13 10:32:16","2017-03-13 10:35:00","C3","2017-03-14 10:44:05"
3288,"2017-03-13 10:30:11","2017-03-13 10:32:12","C4","2017-03-14 10:44:05"
3287,"2017-03-13 10:29:40","2017-03-13 10:30:11","C4","2017-03-14 10:44:05"
3286,"2017-03-13 10:26:30","2017-03-13 10:29:30","C1","2017-03-14 10:44:05"
3285,"2017-03-13 10:26:15","2017-03-13 10:26:30","C1","2017-03-14 10:44:05"
3284,"2017-03-13 10:14:30","2017-03-13 10:16:09","C2","2017-03-14 10:44:05"
3283,"2017-03-13 10:14:02","2017-03-13 10:14:30","C2","2017-03-14 10:44:05"
3282,"2017-03-10 16:18:57","2017-03-10 16:23:20","C4","2017-03-13 10:31:00"
3281,"2017-03-10 16:18:21","2017-03-10 16:18:57","C4","2017-03-13 10:31:00"
3280,"2017-03-10 16:11:58","2017-03-10 16:18:20","C3","2017-03-13 10:31:00"
3279,"2017-03-10 16:11:08","2017-03-10 16:11:58","C3","2017-03-13 10:31:00"
3278,"2017-03-10 15:56:26","2017-03-10 16:01:59","C2","2017-03-13 10:31:00"
3277,"2017-03-10 15:53:33","2017-03-10 15:56:26","C2","2017-03-13 10:31:00"
3276,"2017-03-10 13:04:23","2017-03-10 13:05:23","T1","2017-03-13 10:31:00"
3275,"2017-03-10 13:03:44","2017-03-10 13:04:23","T1","2017-03-13 10:31:00"
3274,"2017-03-10 12:28:51","2017-03-10 13:02:58","C7","2017-03-13 10:31:00"
3273,"2017-03-10 12:28:37","2017-03-10 12:28:51","C7","2017-03-13 10:31:00"
3272,"2017-03-10 12:15:35","2017-03-10 12:16:20","C6","2017-03-13 10:31:00"
3271,"2017-03-10 12:15:00","2017-03-10 12:15:35","C6","2017-03-13 10:31:00"
3270,"2017-03-10 12:01:36","2017-03-10 12:05:14","C1","2017-03-13 10:31:00"
3269,"2017-03-10 12:00:57","2017-03-10 12:01:36","C1","2017-03-13 10:31:00"
3268,"2017-03-10 12:00:24","2017-03-10 12:00:44","C6","2017-03-13 10:31:00"
3267,"2017-03-10 11:59:57","2017-03-10 12:00:24","C6","2017-03-13 10:31:00"
3266,"2017-03-10 11:43:45","2017-03-10 11:46:26","T1","2017-03-13 10:31:00"
3265,"2017-03-10 11:43:03","2017-03-10 11:43:45","T1","2017-03-13 10:31:00"
3264,"2017-03-10 11:37:32","2017-03-10 11:42:21","C2","2017-03-13 10:31:00"
3263,"2017-03-10 11:37:02","2017-03-10 11:37:32","C2","2017-03-13 10:31:00"
3262,"2017-03-10 11:10:22","2017-03-10 11:25:44","C4","2017-03-13 10:31:00"
3261,"2017-03-10 11:09:38","2017-03-10 11:10:22","C4","2017-03-13 10:31:00"
3260,"2017-03-10 11:06:16","2017-03-10 11:09:36","C5","2017-03-13 10:31:00"
3259,"2017-03-10 11:06:10","2017-03-10 11:06:16","C5","2017-03-13 10:31:00"
3258,"2017-03-10 11:03:16","2017-03-10 11:05:58","C4","2017-03-13 10:31:00"
3257,"2017-03-10 11:02:35","2017-03-10 11:03:16","C4","2017-03-13 10:31:00"
3256,"2017-03-10 10:56:26","2017-03-10 11:02:17","C3","2017-03-13 10:31:00"
3255,"2017-03-10 10:55:34","2017-03-10 10:56:26","C3","2017-03-13 10:31:00"
3254,"2017-03-10 10:51:36","2017-03-10 10:55:30","C5","2017-03-13 10:31:00"
3253,"2017-03-10 10:51:21","2017-03-10 10:51:36","C5","2017-03-13 10:31:00"
3252,"2017-03-10 10:44:49","2017-03-10 10:49:44","C3","2017-03-13 10:31:00"
3251,"2017-03-10 10:44:27","2017-03-10 10:44:49","C3","2017-03-13 10:31:00"
3250,"2017-03-10 10:32:11","2017-03-10 10:36:21","C2","2017-03-13 10:31:00"
3249,"2017-03-10 10:31:46","2017-03-10 10:32:11","C2","2017-03-13 10:31:00"
3248,"2017-03-10 10:26:32","2017-03-10 10:28:43","C1","2017-03-13 10:31:00"
3247,"2017-03-10 10:26:10","2017-03-10 10:26:32","C1","2017-03-13 10:31:00"
3246,"2017-03-10 10:17:07","2017-03-10 10:26:05","C3","2017-03-13 10:31:00"
3245,"2017-03-10 10:16:49","2017-03-10 10:17:07","C3","2017-03-13 10:31:00"
3244,"2017-03-10 10:10:24","2017-03-10 10:12:15","C2","2017-03-13 10:31:00"
3243,"2017-03-10 10:08:23","2017-03-10 10:10:24","C2","2017-03-13 10:31:00"
3242,"2017-03-09 16:27:37","2017-03-09 16:28:13","P2","2017-03-09 18:59:38"
3241,"2017-03-09 16:27:13","2017-03-09 16:27:37","P2","2017-03-09 18:59:38"
3240,"2017-03-09 16:18:52","2017-03-09 16:26:35","C2","2017-03-09 18:59:38"
3239,"2017-03-09 16:18:27","2017-03-09 16:18:52","C2","2017-03-09 18:59:38"
3238,"2017-03-09 16:07:30","2017-03-09 16:12:09","O2","2017-03-09 18:59:38"
3237,"2017-03-09 16:07:13","2017-03-09 16:07:30","O2","2017-03-09 18:59:38"
